angry-min,angry-max,angry-sd,angry-range,angry-skewness,angry-kurtosis,disgust-min,disgust-max,disgust-sd,disgust-range,disgust-skewness,disgust-kurtosis,fear-min,fear-max,fear-sd,fear-range,fear-skewness,fear-kurtosis,happy-min,happy-max,happy-sd,happy-range,happy-skewness,happy-kurtosis,neutral-min,neutral-max,neutral-sd,neutral-range,neutral-skewness,neutral-kurtosis,sad-min,sad-max,sad-sd,sad-range,sad-skewness,sad-kurtosis,surprise-min,surprise-max,surprise-sd,surprise-range,surprise-skewness,surprise-kurtosis,class
0.02147208121827396,0.10852791878172605,0.019741103046072076,0.08705583756345209,-1.0524097112720008E-06,7.847750788175378E-08,0,0,0,0,0,0,0.08230964467005082,0.3576903553299492,0.07826153964230065,0.2753807106598984,-9.876320294151285E-06,1.5534321714634784E-06,0.016725888324873015,0.16327411167512698,0.022067984248213664,0.14654822335025397,0.0029773858758537263,0.0031401151367132546,0.48185279187817237,0.1581472081218276,0.11208394540289206,0.3237055837563448,-1.1464456304088885E-08,1.8951198988869109E-10,0.0465989847715735,0.11340101522842651,0.0268688599216096,0.06680203045685301,-0.0005984124770874021,0.00036968593469440805,0.011269035532994857,0.05873096446700515,0.010706689667601802,0.0474619289340103,0.0013763370337311015,0.0011223590212474282,inattentive
0.02589327146171676,0.11410672853828326,0.018444818970056114,0.0882134570765665,-7.567786612535571E-05,2.4179701055576343E-05,2.320185614849188E-05,0.009976798143851509,0.00048112392931154847,0.009953596287703018,-2.602076415962936E-07,1.2548326743370364E-08,0.19477958236658918,0.5052204176334107,0.14352662962470242,0.31044083526682154,-0.00290982105112941,0.003137960448405906,0.1121345707656612,0.7578654292343387,0.17558147476456684,0.6457308584686775,0.00013397768000853095,5.178480687550725E-05,0.5206960556844549,0.37930394431554515,0.20163825079577122,0.14139211136890972,0.0011441515485961697,0.0009039349124820488,0.08176334106728539,0.19823665893271464,0.042960615989441515,0.11647331786542925,-0.004058617565538121,0.004890237266575944,0.023665893271461638,0.2963341067285384,0.03900169217077006,0.27266821345707676,-9.981284924090587E-05,3.4973655473056324E-05,inattentive
0.025199004975124242,0.07480099502487576,0.01922853391246615,0.04960199004975152,-0.0012285162368785051,0.0009710685422684161,0,0,0,0,0,0,0.11629353233830869,0.4937064676616913,0.10667262145051346,0.3774129353233826,-0.0005970745006242316,0.00037106220112791165,0.14567164179104478,0.8543283582089553,0.2906899865841437,0.7086567164179105,-0.00020099978724817734,8.689660610589127E-05,0.6557462686567173,0.2842537313432827,0.255311857491244,0.37149253731343457,0.0009349962429368005,0.0006747690774956044,0.04634328358208952,0.24365671641791045,0.035741075038944844,0.19731343283582092,0.002077238405448313,0.001956097399655341,0.009228855721392986,0.08077114427860702,0.010888506112286178,0.07154228855721403,-0.0015146511493954915,0.0012837846424350388,inattentive
0.022764976958525193,0.0872350230414748,0.016255592986430343,0.06447004608294961,0.10057438980041654,0.3541167352316431,0,0,0,0,0,0,0.08900921658986173,0.3609907834101383,0.06810594151682503,0.2719815668202766,-0.00017805872895064592,7.5842784326955E-05,0.08942396313364072,0.7005760368663594,0.11514322868672783,0.6111520737327186,0.00019526726625054684,8.57700845227315E-05,0.5531105990783414,0.19688940092165852,0.1329555960944137,0.35622119815668285,-0.0007913849170520686,0.0005542175424940813,0.035207373271889206,0.1247926267281108,0.021002048199739182,0.08958525345622159,0.003790468949673423,0.004474596044156989,0.009792626728110548,0.11020737327188945,0.014034301002224457,0.10041474654377891,-0.0007827724128791833,0.0005461902271565429,inattentive
0.02286118980169955,0.057138810198300444,0.014654684184793697,0.03427762039660089,-0.0019148702246973254,0.0016805213333092421,0,0,0,0,0,0,0.12932011331444757,0.18067988668555243,0.0639235739496999,0.051359773371104867,-0.0036126005331928134,0.003917582557536822,0.009320113314447539,0.04067988668555246,0.00764599678542204,0.03135977337110492,0.007720099465077144,0.010783392905084387,0.2746458923512755,0.21535410764872442,0.09537432940658677,0.05929178470255109,0.0028310596582481087,0.002830459402358928,0.05152974504249286,0.08847025495750714,0.025964343477731373,0.03694050991501428,-0.0002480575037613378,0.00011015259356349165,0.012662889518413552,0.07733711048158645,0.013725029745288017,0.06467422096317291,-2.0689255181345338E-05,4.014067859131742E-06,inattentive
0.022094117647058646,0.06790588235294136,0.01759921357160883,0.04581176470588271,-0.000763578782079923,0.0005247286525444527,0,0,0,0,0,0,0.09804705882352943,0.30195294117647054,0.07648266330003893,0.2039058823529411,-0.0010286383702052026,0.0007806923740247214,0.009247058823529346,0.030752941176470656,0.006316935002045627,0.021505882352941312,3.984510631909633E-06,4.749300288634185E-07,0.4021176470588229,0.17788235294117705,0.10948751331057903,0.22423529411764587,8.779806094862927E-07,6.320860553156862E-08,0.05397647058823516,0.11602352941176483,0.027575767909136188,0.06204705882352967,0.03229419284357081,0.07732066059093451,0.004305882352941179,0.02569411764705882,0.005577314406249573,0.02138823529411764,-0.001082734977680812,0.0008359093810605143,inattentive
0.040936768149882945,0.15906323185011706,0.03181567568875012,0.11812646370023411,-0.004988722326332416,0.006418916613153271,0,0,0,0,0,0,0.20730679156908663,0.49269320843091335,0.14853857012810273,0.28538641686182675,-0.0027816137719488404,0.0029458122390183944,0.015714285714285584,0.12428571428571443,0.016185194528138505,0.10857142857142885,-0.002143395378051228,0.0020810332128427,0.556861826697892,0.32313817330210803,0.20731920453952657,0.23372365339578394,0.0004907176103032012,0.00029146393009814656,0.06121779859484774,0.17878220140515227,0.04097085114318932,0.11756440281030453,0.032823377486399394,0.07913834824487975,0.01784543325526926,0.11215456674473075,0.01987182573563789,0.09430913348946149,-0.001696055673178535,0.0015231035494966182,inattentive
0.035727923627684774,0.18427207637231524,0.02486493266822979,0.14854415274463045,-0.002643859231593475,0.0027356200517565646,0,0,0,0,0,0,0.07281622911694507,0.43718377088305493,0.06381426003918295,0.36436754176610986,-1.9333636637452984E-05,3.8828988482702355E-06,0.005059665871121714,0.3049403341288783,0.021432778208854038,0.29988066825775656,2.9229375401649485E-05,6.7374784293204926E-06,0.5628162291169448,0.15718377088305513,0.11199723881741712,0.4056324582338897,-3.7946173051946936E-08,9.541763578630273E-10,0.055894988066825683,0.2541050119331743,0.045738161593515236,0.19821002386634862,0.00034935898400197026,0.00018411982871482797,0.005656324582338895,0.044343675417661106,0.00764587816014312,0.03868735083532221,0.0004375986291199351,0.0002486027593297251,inattentive
0.011781472684085371,0.07821852731591464,0.012928075791641727,0.06643705463182926,-6.215180391688342E-06,8.564440890433356E-07,0,0,0,0,0,0,0.080522565320665,0.229477434679335,0.05511993047402984,0.14895486935867003,-0.001829144868723375,0.001676582142181348,0.015035629453681618,0.08496437054631839,0.01830880955343955,0.06992874109263678,-4.9419560388519506E-05,1.3592286989171004E-05,0.3182422802850362,0.14175771971496376,0.08480660249991982,0.17648456057007245,0.0009172815655947111,0.0006679812203036303,0.03691211401425172,0.11308788598574829,0.026649201198339217,0.07617577197149657,3.69529476221437E-06,4.281797726140423E-07,0.006104513064132999,0.053895486935867,0.006684509235371173,0.047790973871734005,-0.001809099292145359,0.0016521288062222087,inattentive
0.021249999999999783,0.07875000000000021,0.014663847008575504,0.057500000000000426,-0.006916404171108554,0.010022853385615945,0,0,0,0,0,0,0.09515909090909105,0.344840909090909,0.07942390388456402,0.24968181818181792,-0.0028014745636074003,0.00300376858065919,0.0028409090909090927,0.01715909090909091,0.004707070029696053,0.014318181818181817,0.007995929874571732,0.012161193377968766,0.4706363636363629,0.16936363636363705,0.11501997670545028,0.30127272727272586,0.001953648031694457,0.0018575734323778878,0.05227272727272715,0.14772727272727285,0.03288158066619426,0.0954545454545457,-7.504663683752443E-07,5.187114938256191E-08,0.00563636363636362,0.02436363636363638,0.006219803084762662,0.01872727272727276,-0.0016912757828835667,0.0015326281542675396,inattentive
