participantTemp-mean,participantTemp-median,participantTemp-min,participantTemp-max,participantTemp-sd,participantTemp-range,participantTemp-skewness,participantTemp-kurtosis,class
35.266842105263166,35.47,33.09,35.63,0.5035354232203259,2.539999999999999,0.0002238157301612209,7.252181605923221E-05,inattentive
35.37222222222222,35.57,33.05,35.75,0.535841325324882,2.700000000000003,0.0003103908076606014,0.00011456451990623194,inattentive
35.342631578947405,35.55,33.11,35.67,0.4913414119153001,2.5600000000000023,0.0007450556083205561,0.00034477475977422477,inattentive
35.2177272727273,35.43,33.01,35.67,0.5711744823223445,2.6600000000000037,0.0005094649799909403,0.00020717805857027927,inattentive
35.114074074074054,35.41,33.05,35.65,0.6250200545479367,2.6000000000000014,3.347359728750981E-05,5.137412456627615E-06,inattentive
35.28614285714286,35.47,33.05,35.69,0.5101142529085109,2.6400000000000006,0.0003344345292343144,0.00012053804940208201,inattentive
35.296099290780184,35.53,33.19,35.69,0.5836784467054044,2.5,0.00045640935086666777,0.0001828994568239581,inattentive
35.16177304964537,35.43,33.09,35.73,0.6517323164638408,2.6399999999999935,0.0004944021539985199,0.0002034761491271564,inattentive
35.352614379084955,35.53,33.45,35.71,0.4566355667695999,2.259999999999998,-0.24230877625266592,0.8079590241093558,inattentive
35.33587412587415,35.49,33.23,35.61,0.42831811044610757,2.3800000000000026,-0.011521049687410962,0.013607178397619966,inattentive
35.50937984496121,35.67,33.31,36.09,0.5092443892335655,2.780000000000001,-0.002724536826859182,0.0019227381648748553,inattentive
35.39764705882352,35.63,33.15,35.89,0.5446048693023414,2.740000000000002,-0.5168932733208247,2.133278108573497,inattentive
35.362519083969495,35.59,33.09,35.73,0.5384304919615626,2.6399999999999935,0.0007412503464102662,0.00034070380016783497,inattentive
35.35136363636365,35.53,33.11,35.69,0.45126215710522616,2.5799999999999983,0.0011203383213933694,0.0005924570869731208,inattentive
34.707428571428565,34.81,33.09,35.17,0.3831884494019905,2.0799999999999983,-0.007969149840536122,0.008265300902381477,inattentive
33.35197183098594,33.25,33.01,34.01,0.29878919846942226,1,-0.021116307254024233,0.024168150295631827,inattentive
