participantTemp-mean,participantTemp-median,participantTemp-min,participantTemp-max,participantTemp-sd,participantTemp-range,participantTemp-skewness,participantTemp-kurtosis,class
35.261962616822444,35.49,33.11,35.69,0.5433152632109757,2.5799999999999983,0.0024566211640129868,0.001573664609252243,distracted
35.33890909090913,35.55,33.05,35.69,0.575970872771351,2.6400000000000006,0.0007531798935680943,0.0003283440762811945,distracted
35.35403846153849,35.59,33.21,35.75,0.5615115575746783,2.539999999999999,0.0014079796894406382,0.0007421180016477096,distracted
35.33495049504955,35.57,33.09,35.73,0.6109392602603615,2.6399999999999935,0.00010694574536759898,2.3640598841685506E-05,distracted
35.19126315789472,35.41,33.01,35.61,0.517107831786844,2.6000000000000014,-0.00045337928589127795,0.00015892422437450401,distracted
35.0944776119403,35.33,33.25,35.57,0.5879975722918955,2.3200000000000003,0.0009591691166381165,0.00038419512519955915,distracted
35.19540540540542,35.480000000000004,33.25,35.71,0.5911628238439102,2.460000000000001,1.0643779560133671E-05,9.829657864159592E-07,distracted
35.25344827586205,35.45,33.07,35.67,0.5020070695710633,2.6000000000000014,0.0006898931314285193,0.00027011508935336333,distracted
35.12760000000001,35.41,33.05,35.65,0.6060667509991506,2.6000000000000014,0.008538603832947377,0.007359860337129564,distracted
35.28510638297871,35.49,33.11,35.67,0.4942364510370774,2.5600000000000023,0.0010023034315137166,0.00045608057356550063,distracted
35.25904761904763,35.43,33.13,35.73,0.4798254123156202,2.5999999999999943,-1.0399850681304106,4.614548701083986,distracted
35.020588235294134,35.45,33.09,35.79,0.8242934271115099,2.6999999999999957,0.0008960827863825303,0.00037984273247166207,distracted
35.101724137931015,35.31,33.15,35.57,0.5276236182363411,2.4200000000000017,0.0011975993718225928,0.0005635362144068086,distracted
35.37938053097345,35.53,33.55,35.71,0.41631396250086244,2.1600000000000037,0.00016601729563812267,4.411272920656673E-05,distracted
35.2509090909091,35.47,33.17,35.65,0.49271888620839965,2.479999999999997,-0.029990734171416684,0.041445465379864696,distracted
35.00831325301205,35.21,33.05,35.57,0.5065851164274406,2.520000000000003,0.01642279834018556,0.01820911802776821,distracted
35.314742268041236,35.57,33.11,36.03,0.6113953835428728,2.9200000000000017,-0.179530286841966,0.46534409910551905,distracted
35.37390804597701,35.67,33.01,35.95,0.6809245849541875,2.940000000000005,-0.0005282774634665107,0.0001892296543478101,distracted
35.46648351648352,35.69,33.27,35.95,0.5720339143607163,2.6799999999999997,-0.0031327892037860774,0.0020618419052322863,distracted
35.5138095238095,35.79,33.07,36.09,0.6693100654545844,3.020000000000003,0.001794260740824641,0.0009548617608943022,distracted
35.61131578947369,35.739999999999995,33.83,36.09,0.4206177853225421,2.260000000000005,-0.060990804345838014,0.1016928327641612,distracted
35.43190476190479,35.65,33.01,35.77,0.5277320662863384,2.760000000000005,-0.02348912176220947,0.02946108933037992,distracted
35.39946236559142,35.61,33.55,35.89,0.4934460033895006,2.3400000000000034,-0.5661540769777842,2.1219761661947216,distracted
35.41673469387755,35.66,33.55,35.89,0.554726951605158,2.3400000000000034,0.0022126179851234273,0.001329282465923978,distracted
35.301264367816074,35.51,33.17,35.77,0.5531078434008114,2.6000000000000014,-0.001355905889793607,0.0006649859668441168,distracted
35.34540000000002,35.53,33.09,35.71,0.49285985837761215,2.6199999999999974,0.0007153960607206596,0.0002969810414369099,distracted
34.95219780219784,35.13,33.25,35.33,0.44371509074338616,2.0799999999999983,0.00032916560000592566,0.00010222718151345964,distracted
34.53604651162793,34.55,33.17,35.67,0.38639743086730605,2.5,0.05135361797929809,0.08425471459638884,distracted
34.57324324324325,34.69,33.01,35.87,0.5390785634668489,2.8599999999999994,0.0046131252071946955,0.0032240682701203172,distracted
