participantTemp-mean,participantTemp-median,participantTemp-min,participantTemp-max,participantTemp-sd,participantTemp-range,participantTemp-skewness,participantTemp-kurtosis,class
35.261962616822444,35.49,33.11,35.69,0.5433152632109757,2.5799999999999983,0.0024566211640129868,0.001573664609252243,inattentive
35.33890909090913,35.55,33.05,35.69,0.575970872771351,2.6400000000000006,0.0007531798935680943,0.0003283440762811945,inattentive
35.35403846153849,35.59,33.21,35.75,0.5615115575746783,2.539999999999999,0.0014079796894406382,0.0007421180016477096,inattentive
35.33495049504955,35.57,33.09,35.73,0.6109392602603615,2.6399999999999935,0.00010694574536759898,2.3640598841685506E-05,inattentive
35.19126315789472,35.41,33.01,35.61,0.517107831786844,2.6000000000000014,-0.00045337928589127795,0.00015892422437450401,inattentive
35.0944776119403,35.33,33.25,35.57,0.5879975722918955,2.3200000000000003,0.0009591691166381165,0.00038419512519955915,inattentive
35.19540540540542,35.480000000000004,33.25,35.71,0.5911628238439102,2.460000000000001,1.0643779560133671E-05,9.829657864159592E-07,inattentive
35.25344827586205,35.45,33.07,35.67,0.5020070695710633,2.6000000000000014,0.0006898931314285193,0.00027011508935336333,inattentive
35.12760000000001,35.41,33.05,35.65,0.6060667509991506,2.6000000000000014,0.008538603832947377,0.007359860337129564,inattentive
35.28510638297871,35.49,33.11,35.67,0.4942364510370774,2.5600000000000023,0.0010023034315137166,0.00045608057356550063,inattentive
35.25904761904763,35.43,33.13,35.73,0.4798254123156202,2.5999999999999943,-1.0399850681304106,4.614548701083986,inattentive
35.020588235294134,35.45,33.09,35.79,0.8242934271115099,2.6999999999999957,0.0008960827863825303,0.00037984273247166207,inattentive
35.101724137931015,35.31,33.15,35.57,0.5276236182363411,2.4200000000000017,0.0011975993718225928,0.0005635362144068086,inattentive
35.37938053097345,35.53,33.55,35.71,0.41631396250086244,2.1600000000000037,0.00016601729563812267,4.411272920656673E-05,inattentive
35.2509090909091,35.47,33.17,35.65,0.49271888620839965,2.479999999999997,-0.029990734171416684,0.041445465379864696,inattentive
35.00831325301205,35.21,33.05,35.57,0.5065851164274406,2.520000000000003,0.01642279834018556,0.01820911802776821,inattentive
35.314742268041236,35.57,33.11,36.03,0.6113953835428728,2.9200000000000017,-0.179530286841966,0.46534409910551905,inattentive
