angry-mean,angry-median,angry-min,angry-max,angry-sd,angry-range,angry-skewness,angry-kurtosis,disgust-mean,disgust-median,disgust-min,disgust-max,disgust-sd,disgust-range,disgust-skewness,disgust-kurtosis,fear-mean,fear-median,fear-min,fear-max,fear-sd,fear-range,fear-skewness,fear-kurtosis,happy-mean,happy-median,happy-min,happy-max,happy-sd,happy-range,happy-skewness,happy-kurtosis,neutral-mean,neutral-median,neutral-min,neutral-max,neutral-sd,neutral-range,neutral-skewness,neutral-kurtosis,sad-mean,sad-median,sad-min,sad-max,sad-sd,sad-range,sad-skewness,sad-kurtosis,surprise-mean,surprise-median,surprise-min,surprise-max,surprise-sd,surprise-range,surprise-skewness,surprise-kurtosis,participantTemp-mean,participantTemp-median,participantTemp-min,participantTemp-max,participantTemp-sd,participantTemp-range,participantTemp-skewness,participantTemp-kurtosis,class
0.033966101694915214,0.03,0.02,0.06,0.00786747456237759,0.039999999999999994,0.0015292056741809056,0.0011728123748490059,0,0,0,0,0,0,0,0,0.13033898305084754,0.12,0.06,0.39,0.04259251552358506,0.33,-0.0003691185032564795,0.00017626324459119044,0,0,0,0,0,0,0,0,0.6700677966101691,0.67,0.37,0.84,0.07406361544262619,0.47,0.0010387366403805678,0.0007002953999205008,0.15637288135593216,0.16,0.07,0.24,0.03814419488680022,0.16999999999999998,-0.0029391770244010947,0.002802689570716766,0.008847457627118607,0.01,0,0.04,0.004732912384360715,0.04,-0.02214359162033982,0.04139406620341184,35.12172881355937,35.37,33.05,35.59,0.5342678129453812,2.5400000000000063,0.001512680276025665,0.001155944183860975,attentive
0.03664451827242513,0.04,0.02,0.06,0.00689526860150317,0.039999999999999994,0.0003828640361152424,0.00018631518967226267,0,0,0,0,0,0,0,0,0.1304651162790698,0.12,0.05,0.25,0.03878276168253131,0.2,0.02865433020301296,0.05876370639753329,0,0,0,0,0,0,0,0,0.6733554817275752,0.67,0.53,0.83,0.06183546282923859,0.29999999999999993,-0.015513907713279866,0.025930870924523976,0.15315614617940204,0.15,0.07,0.24,0.030679008002083754,0.16999999999999998,0.0005498369951778049,0.00030187983820411437,0.006112956810631234,0.01,0,0.02,0.004942244324688142,0.02,-0.0062865858769518895,0.007775744262614154,35.17119601328904,35.39,33.25,35.51,0.5661749299287161,2.259999999999998,0.0003173178372551033,0.000145049024594677,attentive
0.035653594771241685,0.04,0.02,0.06,0.007075521885588136,0.039999999999999994,0.0007575194375099729,0.00046533478340103027,0,0,0,0,0,0,0,0,0.13424836601307183,0.13,0.05,0.24,0.040995660705451395,0.19,0.004542393260335941,0.0050693636910685074,0,0,0,0,0,0,0,0,0.6812091503267967,0.68,0.53,0.85,0.06805064949479671,0.31999999999999995,-0.003744459701896908,0.003918254943700386,0.14287581699346397,0.14500000000000002,0.06,0.23,0.03491676756248012,0.17,0.00038548373604182866,0.00018905226637063404,0.003921568627450983,0,0,0.02,0.005143089038668229,0.02,0.00539487017021327,0.006376002407678436,35.10941176470588,35.31,33.21,35.53,0.50180424182792,2.3200000000000003,0.00045765688849323463,0.0002376624009956946,attentive
0.042280701754385884,0.04,0.03,0.08,0.008628297764597507,0.05,-6.480152956524247E-05,1.712886668941141E-05,0,0,0,0,0,0,0,0,0.12578947368421062,0.12,0.07,0.32,0.03087878783759947,0.25,-0.0004691128945932098,0.00023987488573253465,0,0,0,0,0,0,0,0,0.6788421052631571,0.68,0.43,0.8,0.05237911378097329,0.37000000000000005,3.391778487866669E-05,7.225228646776266E-06,0.14926315789473674,0.15,0.06,0.23,0.03253852039238951,0.17,0.00012606410289696507,4.159778476783336E-05,0.0016842105263157904,0,0,0.01,0.0037423976493960154,0.01,-0.00031981179506669735,0.00014392655248119063,35.18452631578955,35.41,33.11,35.55,0.5231760666122827,2.4399999999999977,0.00036243185112482115,0.00017005265999057328,attentive
0.041818181818181754,0.04,0.02,0.06,0.007874901916589072,0.039999999999999994,-0.01138046722299499,0.017079124570921443,0,0,0,0,0,0,0,0,0.16245791245791255,0.16,0.08,0.27,0.04188752471745377,0.19,0.008728634322641865,0.011990773952490041,0,0,0,0,0,0,0,0,0.6303030303030307,0.63,0.48,0.74,0.04881328154778908,0.26,-3.166098834747941E-05,6.682691923685209E-06,0.163164983164983,0.16,0.11,0.23,0.021541981237561368,0.12000000000000001,-0.004186803586752286,0.004502243017141651,0,0,0,0,0,0,0,0,35.1402356902357,35.39,33.01,35.59,0.5647921565853664,2.5800000000000054,0.0007996575735973705,0.0004952116916213011,attentive
0.03955326460481082,0.04,0.02,0.05,0.006745731601586096,0.030000000000000002,9.98092813014329E-07,6.609859591102048E-08,0,0,0,0,0,0,0,0,0.11618556701030924,0.12,0.05,0.22,0.03235679416225546,0.16999999999999998,-0.01799222429890954,0.031242382015401436,0,0,0,0,0,0,0,0,0.6916494845360815,0.69,0.53,0.8,0.053277728125055115,0.27,0.007255967042923267,0.009308750673619238,0.14814432989690715,0.15,0.1,0.22,0.02484300797346244,0.12,-0.001338804845153963,0.0009778089997797312,0.0010996563573883165,0,0,0.01,0.003128469189482082,0.01,-0.00014923900070575215,5.245748190460157E-05,35.205257731958746,35.49,33.05,35.65,0.6213571657176501,2.6000000000000014,0.00012294350980894281,4.051089200872431E-05,attentive
0.03862876254180582,0.04,0.03,0.05,0.005936619716020532,0.020000000000000004,4.12144137491067E-05,9.519684711786068E-06,0,0,0,0,0,0,0,0,0.13772575250836117,0.14,0.07,0.23,0.025866489711315086,0.16,2.2731573464173862E-06,1.998617690644242E-07,0,0,0,0,0,0,0,0,0.6641471571906348,0.67,0.51,0.77,0.043495185797632965,0.26,-0.0016183367704605887,0.0012705222215951383,0.1571571906354514,0.16,0.11,0.23,0.01833209186392735,0.12000000000000001,0.006470551276062192,0.008062667936629053,0,0,0,0,0,0,0,0,35.338762541806005,35.51,33.75,35.67,0.3907074543070101,1.9200000000000017,0.0016906328357904005,0.0013467576846825108,attentive
0.03628378378378366,0.04,0.02,0.06,0.00634379942056696,0.039999999999999994,0.0006791455860971077,0.0003978454665579982,0,0,0,0,0,0,0,0,0.12912162162162164,0.13,0.07,0.22,0.02421550357904125,0.15,-0.0016634200597684017,0.0013135092927919175,0,0,0,0,0,0,0,0,0.6661148648648644,0.67,0.52,0.78,0.04093634208573251,0.26,0.0006710645507334058,0.00039154615830349964,0.16648648648648634,0.16,0.12,0.25,0.02031391697310881,0.13,-0.00010999066369983752,3.51213877005166E-05,0,0,0,0,0,0,0,0,35.228378378378295,35.49,33.11,35.65,0.5945769039137344,2.539999999999999,0.00044103351631781323,0.00022373093119776186,attentive
0.03655172413793097,0.04,0.02,0.09,0.008896284411915643,0.06999999999999999,0.011911757768945439,0.018006686506600544,0,0,0,0,0,0,0,0,0.11644827586206898,0.11,0.07,0.3,0.03187484816125737,0.22999999999999998,-0.0051557113694213124,0.00589545679738418,0,0,0,0,0,0,0,0,0.7438620689655175,0.75,0.56,0.83,0.03716108841612563,0.2699999999999999,0.0011999146298137082,0.0008439818955283219,0.09417241379310343,0.09,0.06,0.17,0.016759081872468003,0.11000000000000001,-5.321247406620452E-05,1.3248008599070956E-05,0.008827586206896516,0.01,0,0.05,0.006848452961560464,0.05,1.73008455088604E-05,2.9618002811424187E-06,35.33124137931035,35.47,33.43,35.61,0.3767829023842929,2.1799999999999997,0.0005061816104763036,0.0002670183760464898,attentive
0.03578397212543541,0.03,0.02,0.07,0.008512873275217924,0.05,-0.0010928691631845566,0.0007425371636870257,0,0,0,0,0,0,0,0,0.08393728222996494,0.08,0.05,0.15,0.014271004579489224,0.09999999999999999,0.021223332111920193,0.03875954995962139,0,0,0,0,0,0,0,0,0.7402090592334494,0.74,0.64,0.83,0.039455680444316486,0.18999999999999995,-0.007180186798271033,0.009137098136487791,0.13672473867595814,0.14,0.07,0.21,0.029989618084863317,0.13999999999999999,0.0016288796410978098,0.0012641908011192284,0.00020905923344947738,0,0,0.01,0.0014306944367698765,0.01,-1.0871400590949203E-05,1.5885758801140876E-06,35.27515679442515,35.45,33.19,35.59,0.4554446766230648,2.4000000000000057,3.146515567986132E-05,6.552401162566404E-06,attentive
