angry-min,angry-max,angry-sd,angry-range,angry-skewness,angry-kurtosis,disgust-min,disgust-max,disgust-sd,disgust-range,disgust-skewness,disgust-kurtosis,fear-min,fear-max,fear-sd,fear-range,fear-skewness,fear-kurtosis,happy-min,happy-max,happy-sd,happy-range,happy-skewness,happy-kurtosis,neutral-min,neutral-max,neutral-sd,neutral-range,neutral-skewness,neutral-kurtosis,sad-min,sad-max,sad-sd,sad-range,sad-skewness,sad-kurtosis,surprise-min,surprise-max,surprise-sd,surprise-range,surprise-skewness,surprise-kurtosis,participantTemp-min,participantTemp-max,participantTemp-sd,participantTemp-range,participantTemp-skewness,participantTemp-kurtosis,class
0.044825986078886285,0.04517401392111372,0.018924808412441065,0.0003480278422274344,4.741448456904679E-05,1.2963048178675626E-05,0,0,0,0,0,0,0.11004640371229699,0.149953596287703,0.04929194886150837,0.03990719257540601,-1.964385142349564E-05,4.0036976914687545E-06,0.03160092807424568,0.22839907192575432,0.047440165259842106,0.19679814385150862,-0.0006857781795052679,0.00045681179242808653,0.17897911832946567,0.18102088167053432,0.06569194104667786,0.0020417633410686475,0.0005649388193572629,0.00035277216795099697,0.08993039443155455,0.13006960556844543,0.03134635166894987,0.04013921113689088,-7.37668471411441E-05,2.3369031771865323E-05,0.013828306264501074,0.03617169373549893,0.008478619851075755,0.022343387470997858,0.0008948708027943912,0.0006513876815678093,2.1205568445475294,0.4194431554524698,0.5480305730063528,1.7011136890950596,0.0001489616543539422,5.964743042259043E-05,inattentive
0.03632653061224464,0.13367346938775537,0.016512826018302906,0.09734693877551073,0.0012874588684557034,0.0010660821719014552,0,0,0,0,0,0,0.14131519274376422,0.1986848072562358,0.07446006993065807,0.05736961451247158,-0.0003873650560820098,0.00021493482304181643,0.14126984126984113,0.8287301587301589,0.25261035795336345,0.6874603174603178,-0.0001460993674325495,5.857028139855611E-05,0.5736507936507936,0.27634920634920634,0.18035881484198885,0.2973015873015873,6.915326708646797E-05,2.1605440910615127E-05,0.08392290249433093,0.11607709750566908,0.05356906616346235,0.03215419501133815,0.00940766894985739,0.015116650251600925,0.012199546485260691,0.047800453514739306,0.00885335811473269,0.035600907029478615,-0.00593291838778895,0.008175306220206426,2.2638095238094422,0.4361904761905606,0.5795877806379749,1.8276190476188816,0.00019583607267072893,8.656382758376613E-05,inattentive
0.03948314606741561,0.11051685393258438,0.025632718014266212,0.07103370786516877,0.00015520779737468208,6.368024386954247E-05,0,0,0,0,0,0,0.14287640449438202,0.257123595505618,0.073066357438424,0.11424719101123595,-6.89685219469656E-05,2.1593409891386537E-05,0.007078651685393222,0.012921348314606777,0.0056094317024761335,0.005842696629213555,0.00031741936540758943,0.00016530953175661017,0.2655730337078658,0.2244269662921342,0.09740427598768059,0.04114606741573157,-0.00023015994250239928,0.00010768610219112882,0.053550561797753,0.136449438202247,0.028842466831788306,0.082898876404494,0.027479999724585976,0.06331048429894032,0.020921348314606576,0.10907865168539344,0.017732230997806672,0.08815730337078687,-0.0036907859473042314,0.0043545687154514295,2.1497078651685086,0.4102921348314936,0.562010160295362,1.739415730337015,0.00037819848961748317,0.00020880764267994898,inattentive
0.06071925754060307,0.12928074245939694,0.03034515408177886,0.06856148491879388,-0.0024070595436968,0.002436734440006966,0,0,0,0,0,0,0.18368909512761022,0.21631090487238974,0.08706924916539306,0.03262180974477952,-0.002890649697815068,0.003110424829835743,0.008723897911832864,0.16127610208816714,0.013417976639689879,0.15255220417633428,-0.0006376661446829737,0.0004145881676072795,0.2849419953596289,0.31505800464037115,0.11713689563889101,0.030116009280742262,0.002823423885299868,0.0030143513316084006,0.1271693735498838,0.18283062645011622,0.04343559746320686,0.05566125290023241,5.9803818427795414E-05,1.7665705074912244E-05,0.03484918793503467,0.13515081206496535,0.023733105956997593,0.10030162412993068,-0.0005682861959153996,0.00035556191167408595,2.084501160092813,0.5754988399071905,0.684271536293513,1.5090023201856226,0.00032535079210714514,0.00016902913978196477,inattentive
0.06399071925754043,0.11600928074245957,0.03207936658875247,0.05201856148491914,1.5251510501680239E-05,2.856995573700041E-06,0,0,0,0,0,0,0.1974941995359628,0.1925058004640372,0.0835201982531089,0.004988399071925609,-0.000209913533401436,9.423516791472017E-05,0.0049651972157772626,0.025034802784222737,0.005775072032422396,0.020069605568445475,-0.0014745517631001778,0.0012677660585981338,0.2604872389791183,0.3195127610208817,0.10646391587011995,0.05902552204176342,1.4284715615870836E-05,2.618109993284347E-06,0.10726218097447787,0.16273781902552215,0.047522601132989374,0.055475638051044274,0.0007585275338153671,0.0005225416230570083,0.02510440835266805,0.09489559164733194,0.017418707549005926,0.06979118329466388,-5.838633017630012E-05,1.7109631733299815E-05,1.987424593967404,0.6125754060325974,0.6677569915518418,1.3748491879348066,4.0050146572368715E-05,1.0350577221706364E-05,inattentive
0.032894117647058636,0.03710588235294136,0.01436828495182178,0.004211764705882727,-0.0017004785506695703,0.001526011668209096,0,0,0,0,0,0,0.11997647058823518,0.1700235294117648,0.04915521071549215,0.05004705882352961,-0.0005336344729255897,0.0003254279220794948,0.008517647058823455,0.011482352941176546,0.003990022157408299,0.0029647058823530914,0.00012065352254736275,4.482458917660893E-05,0.22868235294117684,0.21131764705882317,0.06738933617240776,0.01736470588235367,0.00023615922301122038,0.0001097495778416576,0.08327058823529403,0.07672941176470596,0.0264687999395933,0.006541176470588064,0.0005940873811716778,0.0003754885920978228,0.02722352941176453,0.12277647058823546,0.01956730554692652,0.09555294117647092,-0.00011837672653817108,4.370033287241213E-05,2.1187764705881733,0.5212235294118273,0.6203121866110097,1.597552941176346,-1.6518529314737586E-05,3.162943842891421E-06,inattentive
0.030046082949308515,0.08995391705069149,0.012219109301506048,0.05990783410138297,0.9192885692948636,6.767564285377719,0,0,0,0,0,0,0.13267281105990797,0.21732718894009204,0.05985965804849887,0.08465437788018407,0.00021922619913999463,0.00010008135628945697,0.003410138248847929,0.016589861751152072,0.004931090912219507,0.013179723502304144,0.005499334704963197,0.007349257207814975,0.1962442396313363,0.22375576036866368,0.0743199291424569,0.027511520737327377,-0.0016316941941953236,0.0014543924146933316,0.12548387096774188,0.12451612903225814,0.04569858136674114,0.0009677419354837402,-0.004123845391452801,0.0050068710832412615,0.010437788018433078,0.039562211981566925,0.007122499605973426,0.029124423963133847,-5.350625847096203E-07,3.288789072045045E-08,1.9587557603686818,0.5412442396313182,0.6621382206883326,1.4175115207373636,0.00043981918515594167,0.0002532379578477323,inattentive
0.04955882352941178,0.12044117647058823,0.03099338118126656,0.07088235294117645,-0.005096394824565874,0.006504852836871735,0,0,0,0,0,0,0.22186274509803938,0.43813725490196065,0.13130551406485935,0.21627450980392127,-0.0076465037470594965,0.011173020491649758,0.028406862745097988,0.46159313725490203,0.05966130837995936,0.43318627450980407,-0.0002645643579525583,0.0001259684644483557,0.4042647058823533,0.4257352941176467,0.1668947905336366,0.02147058823529341,0.02796774619797443,0.06296463364676264,0.13044117647058812,0.18955882352941192,0.06238952173358379,0.0591176470588238,-0.003527643341121339,0.003982901939500882,0.044607843137254785,0.2653921568627452,0.05128107032599173,0.2207843137254904,-0.0016132522084881227,0.0014033190220016398,1.9531372549019963,0.6868627450979972,0.7576407917980553,1.2662745098039991,0.00032630258666185315,0.00016661499192645047,inattentive
0.043092550790067775,0.11690744920993223,0.01926781696753349,0.07381489841986447,-9.333601618885745E-06,1.4980751119496435E-06,0,0,0,0,0,0,0.1110158013544018,0.40898419864559815,0.07362345307623099,0.29796839729119634,-0.002025875263235446,0.0019541212650506937,0.016139954853273086,0.31386004514672694,0.03430375937117835,0.29772009029345387,-0.00023511377181589338,0.00011062127685280923,0.5224830699774263,0.24751693002257358,0.09826794143476189,0.27496613995485275,0.002205975884941167,0.002189116744102212,0.1440180586907449,0.17598194130925507,0.062155558429117026,0.03196388261851016,-6.098249432082198E-07,3.9422257233601516E-08,0.02277652370203143,0.1472234762979686,0.023241050892894133,0.12444695259593716,-0.00037503094443561234,0.00020616932395435894,1.8392325056433592,0.42076749435663885,0.5063447086716883,1.4184650112867203,-0.054029497954999436,0.15570736363840898,inattentive
0.037454954954954926,0.05254504504504508,0.017745961290251026,0.015090090090090151,0.0007956739057257182,0.0005624809400423797,0,0,0,0,0,0,0.15500000000000003,0.20499999999999996,0.06633419348439558,0.04999999999999993,-2.6042246627004195E-05,5.8888738806624126E-06,0.010720720720720634,0.019279279279279367,0.0047385160773914005,0.008558558558558733,-7.924848691801724E-06,1.2053568179305623E-06,0.28096846846846857,0.23903153153153145,0.09353280918025461,0.04193693693693712,-3.632144086204614E-06,4.2593671922857324E-07,0.06346846846846838,0.09653153153153163,0.02914156803853386,0.03306306306306325,-3.797445352296692E-06,4.5197703321099425E-07,0.03292792792792782,0.11707207207207218,0.018514280688166414,0.08414414414414437,0.00012552682173878527,4.7948648141769336E-05,2.047972972973028,0.3320270270269745,0.4705990424225259,1.7159459459460535,-0.0019427608875954687,0.0018493543168123531,inattentive
