angry-mean,angry-median,angry-min,angry-max,angry-sd,angry-range,angry-skewness,angry-kurtosis,disgust-mean,disgust-median,disgust-min,disgust-max,disgust-sd,disgust-range,disgust-skewness,disgust-kurtosis,fear-mean,fear-median,fear-min,fear-max,fear-sd,fear-range,fear-skewness,fear-kurtosis,happy-mean,happy-median,happy-min,happy-max,happy-sd,happy-range,happy-skewness,happy-kurtosis,neutral-mean,neutral-median,neutral-min,neutral-max,neutral-sd,neutral-range,neutral-skewness,neutral-kurtosis,sad-mean,sad-median,sad-min,sad-max,sad-sd,sad-range,sad-skewness,sad-kurtosis,surprise-mean,surprise-median,surprise-min,surprise-max,surprise-sd,surprise-range,surprise-skewness,surprise-kurtosis,class
0.03147208121827396,0.03,0.01,0.14,0.019741103046072076,0.13,-1.0524097112720008E-06,7.847750788175378E-08,0,0,0,0,0,0,0,0,0.10230964467005083,0.08,0.02,0.46,0.07826153964230065,0.44,-9.876320294151285E-06,1.5534321714634784E-06,0.016725888324873015,0.01,0,0.18,0.022067984248213664,0.18,0.0029773858758537263,0.0031401151367132546,0.7818527918781724,0.81,0.3,0.94,0.11208394540289206,0.6399999999999999,-1.1464456304088885E-08,1.8951198988869109E-10,0.056598984771573504,0.05,0.01,0.17,0.0268688599216096,0.16,-0.0005984124770874021,0.00036968593469440805,0.011269035532994857,0.01,0,0.07,0.010706689667601802,0.07,0.0013763370337311015,0.0011223590212474282,inattentive
0.02589327146171676,0.02,0,0.14,0.018444818970056114,0.14,-7.567786612535571E-05,2.4179701055576343E-05,2.320185614849188E-05,0,0,0.01,0.00048112392931154847,0.01,-2.602076415962936E-07,1.2548326743370364E-08,0.21477958236658917,0.19,0.02,0.72,0.14352662962470242,0.7,-0.00290982105112941,0.003137960448405906,0.1121345707656612,0.02,0,0.87,0.17558147476456684,0.87,0.00013397768000853095,5.178480687550725E-05,0.5406960556844549,0.58,0.02,0.92,0.20163825079577122,0.9,0.0011441515485961697,0.0009039349124820488,0.08176334106728539,0.08,0,0.28,0.042960615989441515,0.28,-0.004058617565538121,0.004890237266575944,0.023665893271461638,0.01,0,0.32,0.03900169217077006,0.32,-9.981284924090587E-05,3.4973655473056324E-05,inattentive
0.025199004975124242,0.02,0,0.1,0.01922853391246615,0.1,-0.0012285162368785051,0.0009710685422684161,0,0,0,0,0,0,0,0,0.11629353233830869,0.08,0,0.61,0.10667262145051346,0.61,-0.0005970745006242316,0.00037106220112791165,0.14567164179104478,0.03,0,1,0.2906899865841437,1,-0.00020099978724817734,8.689660610589127E-05,0.6557462686567173,0.76,0,0.94,0.255311857491244,0.94,0.0009349962429368005,0.0006747690774956044,0.04634328358208952,0.04,0,0.29,0.035741075038944844,0.29,0.002077238405448313,0.001956097399655341,0.009228855721392986,0.01,0,0.09,0.010888506112286178,0.09,-0.0015146511493954915,0.0012837846424350388,inattentive
0.022764976958525193,0.02,0,0.11,0.016255592986430343,0.11,0.10057438980041654,0.3541167352316431,0,0,0,0,0,0,0,0,0.08900921658986173,0.07,0,0.45,0.06810594151682503,0.45,-0.00017805872895064592,7.5842784326955E-05,0.09942396313364071,0.07,0.01,0.8,0.11514322868672783,0.79,0.00019526726625054684,8.57700845227315E-05,0.7431105990783414,0.77,0.19,0.94,0.1329555960944137,0.75,-0.0007913849170520686,0.0005542175424940813,0.035207373271889206,0.03,0,0.16,0.021002048199739182,0.16,0.003790468949673423,0.004474596044156989,0.009792626728110548,0.01,0,0.12,0.014034301002224457,0.12,-0.0007827724128791833,0.0005461902271565429,inattentive
0.03286118980169955,0.03,0.01,0.09,0.014654684184793697,0.08,-0.0019148702246973254,0.0016805213333092421,0,0,0,0,0,0,0,0,0.13932011331444757,0.13,0.01,0.32,0.0639235739496999,0.31,-0.0036126005331928134,0.003917582557536822,0.009320113314447539,0.01,0,0.05,0.00764599678542204,0.05,0.007720099465077144,0.010783392905084387,0.7346458923512755,0.74,0.46,0.95,0.09537432940658677,0.48999999999999994,0.0028310596582481087,0.002830459402358928,0.07152974504249286,0.07,0.02,0.16,0.025964343477731373,0.14,-0.0002480575037613378,0.00011015259356349165,0.012662889518413552,0.01,0,0.09,0.013725029745288017,0.09,-2.0689255181345338E-05,4.014067859131742E-06,inattentive
0.03209411764705865,0.03,0.01,0.1,0.01759921357160883,0.09000000000000001,-0.000763578782079923,0.0005247286525444527,0,0,0,0,0,0,0,0,0.10804705882352943,0.09,0.01,0.41,0.07648266330003893,0.39999999999999997,-0.0010286383702052026,0.0007806923740247214,0.009247058823529346,0.01,0,0.04,0.006316935002045627,0.04,3.984510631909633E-06,4.749300288634185E-07,0.7821176470588229,0.81,0.38,0.96,0.10948751331057903,0.58,8.779806094862927E-07,6.320860553156862E-08,0.06397647058823516,0.06,0.01,0.18,0.027575767909136188,0.16999999999999998,0.03229419284357081,0.07732066059093451,0.004305882352941179,0,0,0.03,0.005577314406249573,0.03,-0.001082734977680812,0.0008359093810605143,inattentive
0.05093676814988295,0.04,0.01,0.21,0.03181567568875012,0.19999999999999998,-0.004988722326332416,0.006418916613153271,0,0,0,0,0,0,0,0,0.21730679156908664,0.2,0.01,0.71,0.14853857012810273,0.7,-0.0027816137719488404,0.0029458122390183944,0.015714285714285584,0.01,0,0.14,0.016185194528138505,0.14,-0.002143395378051228,0.0020810332128427,0.6268618266978919,0.66,0.07,0.95,0.20731920453952657,0.8799999999999999,0.0004907176103032012,0.00029146393009814656,0.07121779859484774,0.06,0.01,0.25,0.04097085114318932,0.24,0.032823377486399394,0.07913834824487975,0.01784543325526926,0.01,0,0.13,0.01987182573563789,0.13,-0.001696055673178535,0.0015231035494966182,inattentive
0.035727923627684774,0.03,0,0.22,0.02486493266822979,0.22,-0.002643859231593475,0.0027356200517565646,0,0,0,0,0,0,0,0,0.08281622911694507,0.07,0.01,0.52,0.06381426003918295,0.51,-1.9333636637452984E-05,3.8828988482702355E-06,0.005059665871121714,0,0,0.31,0.021432778208854038,0.31,2.9229375401649485E-05,6.7374784293204926E-06,0.8028162291169448,0.83,0.24,0.96,0.11199723881741712,0.72,-3.7946173051946936E-08,9.541763578630273E-10,0.06589498806682569,0.05,0.01,0.32,0.045738161593515236,0.31,0.00034935898400197026,0.00018411982871482797,0.005656324582338895,0,0,0.05,0.00764587816014312,0.05,0.0004375986291199351,0.0002486027593297251,inattentive
0.02178147268408537,0.02,0.01,0.1,0.012928075791641727,0.09000000000000001,-6.215180391688342E-06,8.564440890433356E-07,0,0,0,0,0,0,0,0,0.100522565320665,0.09,0.02,0.33,0.05511993047402984,0.31,-0.001829144868723375,0.001676582142181348,0.015035629453681618,0.01,0,0.1,0.01830880955343955,0.1,-4.9419560388519506E-05,1.3592286989171004E-05,0.7982422802850362,0.82,0.48,0.94,0.08480660249991982,0.45999999999999996,0.0009172815655947111,0.0006679812203036303,0.056912114014251725,0.05,0.02,0.17,0.026649201198339217,0.15000000000000002,3.69529476221437E-06,4.281797726140423E-07,0.006104513064132999,0.01,0,0.06,0.006684509235371173,0.06,-0.001809099292145359,0.0016521288062222087,inattentive
0.031249999999999785,0.03,0.01,0.11,0.014663847008575504,0.1,-0.006916404171108554,0.010022853385615945,0,0,0,0,0,0,0,0,0.11515909090909106,0.1,0.02,0.46,0.07942390388456402,0.44,-0.0028014745636074003,0.00300376858065919,0.0028409090909090927,0,0,0.02,0.004707070029696053,0.02,0.007995929874571732,0.012161193377968766,0.7806363636363629,0.81,0.31,0.95,0.11501997670545028,0.6399999999999999,0.001953648031694457,0.0018575734323778878,0.06227272727272715,0.05,0.01,0.21,0.03288158066619426,0.19999999999999998,-7.504663683752443E-07,5.187114938256191E-08,0.00563636363636362,0.01,0,0.03,0.006219803084762662,0.03,-0.0016912757828835667,0.0015326281542675396,inattentive
