participantTemp-mean,participantTemp-median,participantTemp-min,participantTemp-max,participantTemp-sd,participantTemp-range,participantTemp-skewness,participantTemp-kurtosis,class
34.44415929203541,34.55,33.03,34.77,0.3091258748219803,1.740000000000002,0.0013664347889350756,0.0007330687310304915,distracted
34.49288659793818,34.63,33.03,34.75,0.3420736002159693,1.7199999999999989,-0.09729266728370543,0.2056036046413545,distracted
34.487954545454585,34.63,33.07,34.83,0.35621801001796194,1.759999999999998,0.0002671472462867626,7.652943257000104E-05,distracted
34.63196428571429,34.73,33.05,34.85,0.3124781114783263,1.8000000000000043,1.716813873023462E-06,9.909162708742373E-08,distracted
34.370833333333316,34.49,33.03,34.63,0.2972921776449705,1.6000000000000014,0.00038661212151406014,0.00012896079435116808,distracted
34.5155555555556,34.59,33.63,34.77,0.2087322107449384,1.1400000000000006,0.0001643117184196604,4.285807251854622E-05,distracted
34.293090909090914,34.41,33.15,34.67,0.2917307147308205,1.5200000000000031,-0.017526975230777335,0.021814245291342828,distracted
34.2182692307692,34.33,33.11,34.51,0.31422200110165954,1.3999999999999986,-0.42188367292980866,1.4879947681344443,distracted
34.20575757575756,34.31,33.13,34.47,0.2736549877886344,1.3399999999999963,4.2684622842672694E-05,6.900920051538485E-06,distracted
34.2985981308411,34.37,33.15,34.51,0.24920227342586262,1.3599999999999994,8.95134676044427E-07,4.095551904702578E-08,distracted
34.24389473684207,34.35,33.15,34.49,0.2927053295932603,1.3400000000000034,0.00012125303545804587,2.7384071990728948E-05,distracted
34.239010989010964,34.35,33.15,34.51,0.293763210860492,1.3599999999999994,-5.103249334049379E-05,8.51418039374902E-06,distracted
34.15038834951455,34.27,33.03,34.43,0.2550154091293162,1.3999999999999986,-0.42731988844800867,1.5087474532934546,distracted
34.211702127659564,34.28,33.05,34.51,0.2658212417183108,1.4600000000000009,0.005891848998131175,0.00483850760807942,distracted
34.21416666666666,34.27,33.09,34.47,0.22403341764616744,1.3799999999999955,-0.24761964589304442,0.711984504686812,distracted
34.25166666666666,34.33,33.29,34.47,0.24030651722794005,1.1799999999999997,-5.429982052195255E-05,9.415027723120163E-06,distracted
34.17886363636364,34.27,33.07,34.45,0.2672393879948605,1.3800000000000026,0.00045070358310598944,0.00015370296253990263,distracted
34.194999999999986,34.34,33.05,34.47,0.3350461943985516,1.4200000000000017,5.266168054507415E-05,8.644755494624215E-06,distracted
34.238108108108094,34.34,33.51,34.49,0.2507484778088345,0.980000000000004,-0.020498392577015394,0.023552498329115525,distracted
