participantTemp-min,participantTemp-max,participantTemp-sd,participantTemp-range,participantTemp-skewness,participantTemp-kurtosis,class
1.3694642857143222,0.3305357142856735,0.33055105312869576,1.0389285714286487,0.0005498628664462163,0.00021714268144467763,attentive
0.7058181818182234,0.2341818181817743,0.2008046622882404,0.4716363636364491,0.0004583300786694651,0.000169317575476878,attentive
1.3263366336633808,0.25366336633661746,0.3068967084347331,1.0726732673267634,0.001794017108863611,0.0010151788592968935,attentive
1.0577391304348112,0.20226086956519396,0.2110638101311307,0.8554782608696172,-4.970916932150564E-05,8.888216429262513E-06,attentive
1.4544444444444693,0.24555555555553354,0.2584402407224762,1.2088888888889358,5.071306691773113E-05,8.939250059911924E-06,attentive
1.322631578947373,0.2773684210526213,0.3129880123021891,1.0452631578947518,0.004877281373995317,0.00401056320662724,attentive
1.5948717948717857,0.2651282051282138,0.27598035166224394,1.3297435897435719,-6.717801176881016E-05,1.335666854350525E-05,attentive
1.0901030927835365,0.30989690721646923,0.288402978541609,0.7802061855670672,0.0021075867569172275,0.0012415699501486382,attentive
1.4211538461538922,0.35884615384610896,0.34493953676502315,1.0623076923077832,0.0009390048693459586,0.0004324158179640199,attentive
1.2198058252427444,0.22019417475725334,0.2576442213992685,0.999611650485491,3.6863019473736936E-05,5.750870866656404E-06,attentive
1.3762376237624068,0.22376237623759465,0.2793587121777325,1.1524752475248121,2.4186812328069975E-08,3.2574565961065765E-10,attentive
1.2538613861386096,0.24613861386139035,0.2728760292162923,1.0077227722772193,4.7860374727992735E-05,8.092361044604071E-06,attentive
1.3030303030303045,0.27696969696969376,0.3360418881581251,1.0260606060606108,0.0022129547688745986,0.001165408089455482,attentive
0.9060674157303339,0.2739325842696658,0.27173027760948154,0.6321348314606681,0.005483106837554869,0.004316836628969922,attentive
1.3195789473684414,0.3204210526315521,0.3265124025676066,0.9991578947368893,-0.5759700778730704,2.1866256143142695,attentive
0.7379381443299309,0.20206185567006685,0.18465871637889397,0.535876288659864,0.006968852156348328,0.006116067167015403,attentive
1.3862135922330197,0.29378640776698006,0.32287578093182945,1.0924271844660396,0.0028183611023025667,0.0018661272583299507,attentive
1.2166666666666828,0.3233333333333164,0.31904370999737475,0.8933333333333664,-0.0012334115644703474,0.000605667726329109,attentive
1.226486486486479,0.2535135135135249,0.21622747718423058,0.9729729729729542,0.0021208993159424934,0.0013095871217081178,attentive
1.3259459459459606,0.23405405405404167,0.2724410123059071,1.091891891891919,7.036300522915251E-05,1.396047407058831E-05,attentive
1.3411290322580953,0.2788709677419021,0.3032650540832155,1.0622580645161932,-0.40745345662969773,1.5062991708768456,attentive
