angry-mean,angry-median,angry-min,angry-max,angry-sd,angry-range,angry-skewness,angry-kurtosis,disgust-mean,disgust-median,disgust-min,disgust-max,disgust-sd,disgust-range,disgust-skewness,disgust-kurtosis,fear-mean,fear-median,fear-min,fear-max,fear-sd,fear-range,fear-skewness,fear-kurtosis,happy-mean,happy-median,happy-min,happy-max,happy-sd,happy-range,happy-skewness,happy-kurtosis,neutral-mean,neutral-median,neutral-min,neutral-max,neutral-sd,neutral-range,neutral-skewness,neutral-kurtosis,sad-mean,sad-median,sad-min,sad-max,sad-sd,sad-range,sad-skewness,sad-kurtosis,surprise-mean,surprise-median,surprise-min,surprise-max,surprise-sd,surprise-range,surprise-skewness,surprise-kurtosis,class
0.049218749999999936,0.05,0.02,0.09,0.013727787456014155,0.06999999999999999,1.4399867035831067E-06,8.194981279969766E-08,0,0,0,0,0,0,0,0,0.2478906250000001,0.255,0.05,0.42,0.06927811189047646,0.37,-0.0012781952772575472,0.0006990897500772489,0,0,0,0,0,0,0,0,0.5167187500000001,0.495,0.33,0.85,0.1104614566192095,0.52,0.0014688683752587743,0.0008414865213327229,0.162265625,0.16,0.05,0.31,0.07226486486086703,0.26,-0.00022851416017042591,7.040780616335038E-05,0.022343749999999996,0.02,0,0.06,0.010344410855022147,0.06,-9.086708611986669E-05,2.058790356243842E-05,inattentive
0.056824324324324264,0.06,0.03,0.12,0.013854317414797045,0.09,-0.000807535938624706,0.0003977739923034191,0,0,0,0,0,0,0,0,0.2760135135135136,0.28,0.12,0.38,0.05254007305709053,0.26,0.00012746535439070735,3.3932051345715216E-05,0,0,0,0,0,0,0,0,0.353445945945946,0.34,0.24,0.57,0.06940590400385024,0.32999999999999996,-0.005161318615799679,0.004718110751639595,0.296891891891892,0.3,0.18,0.4,0.046844356309403645,0.22000000000000003,0.01652045255765392,0.022256139013143057,0.015405405405405397,0.01,0.01,0.04,0.006614723378659695,0.03,-0.0036871265011299437,0.0030130380937652564,inattentive
0.036470588235294074,0.03,0.01,0.09,0.014236196929493622,0.08,-0.013013628584019589,0.015056136053469433,8.403361344537815E-05,0,0,0.01,0.0009128386967395136,0.01,-6.555865388821566E-06,6.035163275307258E-07,0.22882352941176473,0.22,0.04,0.49,0.08366777509426153,0.45,-0.018490420966188106,0.02404979536724757,0.002184873949579832,0,0,0.03,0.0059634268904908165,0.03,0.018913560897497173,0.024786396344010992,0.45991596638655463,0.43,0.24,0.88,0.13869436683634023,0.64,0.06205450346153363,0.12084074487716778,0.25680672268907556,0.27,0.06,0.42,0.07519088060552305,0.36,-0.05061507010076655,0.09209204365476018,0.014201680672268917,0.01,0,0.04,0.009482030623150608,0.04,-0.02823372676890033,0.04228697287488655,inattentive
0.0443243243243243,0.04,0.02,0.08,0.012127076519253217,0.06,0.08550161366849122,0.1810256329143941,0.00018018018018018018,0,0,0.01,0.0013301642396606667,0.01,3.6246975530753174,26.75900900900901,0.2627927927927927,0.26,0.13,0.41,0.054758621373468035,0.27999999999999997,-1.1951864188174394E-06,6.095675772681843E-08,0.00018018018018018018,0,0,0.01,0.001330164239660667,0.01,-2.239145256562017E-05,3.0330810568164306E-06,0.3701801801801803,0.38,0.21,0.6,0.08690869167267347,0.39,-0.05640449542149081,0.10395832759299693,0.29963963963963963,0.29,0.17,0.45,0.06950180408479562,0.28,0.09121974655028205,0.19734500627562357,0.021891891891891894,0.02,0,0.04,0.009055734683336262,0.04,-0.12727873072134765,0.30769145856451074,inattentive
0.044825174825174806,0.04,0.02,0.08,0.011638683200764513,0.06,0.000614666392282793,0.0002732947590406997,0,0,0,0,0,0,0,0,0.19713286713286718,0.2,0.12,0.35,0.03997590843765668,0.22999999999999998,0.00023319234730332733,7.505812959897749E-05,0.0011888111888111888,0,0,0.01,0.003236485724589131,0.01,-0.00034656246735963116,0.00012729774634536497,0.4600699300699299,0.46,0.27,0.67,0.08070923815630608,0.4,-1.3582308259019428E-05,1.6946374105486516E-06,0.28139860139860134,0.28,0.17,0.43,0.053644796521639546,0.26,-1.2392617067051933E-07,3.2309436676337812E-09,0.012097902097902107,0.01,0,0.03,0.004708740103365716,0.03,-0.0006184512234614348,0.00027554082210281194,inattentive
0.04346534653465343,0.04,0.01,0.09,0.014032186732076865,0.08,-0.008748934472816104,0.008395515020915624,0,0,0,0,0,0,0,0,0.23584158415841588,0.2,0.06,0.6,0.11563228956294884,0.54,-0.0018278563676047588,0.0010407902439018,0.005742574257425744,0,0,0.11,0.012691818106108563,0.11,0.00037372173257981645,0.0001253636406969125,0.5214851485148516,0.54,0.16,0.82,0.14880638053640133,0.6599999999999999,0.007985516076389898,0.007433233503605257,0.17475247524752477,0.16,0.05,0.38,0.07425663365914185,0.33,-0.006565109567534235,0.005724836608139359,0.017722772277227735,0.02,0,0.06,0.011421812389243353,0.06,7.846806550791967E-05,1.564459720028568E-05,inattentive
0.03393939393939392,0.03,0,0.07,0.013090067313003141,0.07,0.01865627587250742,0.02288995848391783,0,0,0,0,0,0,0,0,0.2060606060606061,0.21,0.04,0.45,0.06657293686525335,0.41000000000000003,0.050639962070675164,0.08667015245436947,0.004949494949494952,0,0,0.03,0.0074364292199216005,0.03,-0.0029782017581955504,0.0019822140606511776,0.5215151515151519,0.5,0.19,0.87,0.13685030999668635,0.6799999999999999,-0.0555214236321575,0.09798490804428679,0.21707070707070708,0.22,0.05,0.36,0.07136833643118351,0.31,0.06526948238035724,0.12156968449233545,0.014545454545454552,0.01,0,0.04,0.01007775099897934,0.04,-0.0009268423978571389,0.00041804168317776525,inattentive
0.04107142857142855,0.04,0.02,0.09,0.012725850812875524,0.06999999999999999,-0.007839190503121023,0.006820057769757416,0.00011904761904761905,0,0,0.01,0.0010845754260886081,0.01,-1.574358290156196E-05,1.7280827267762892E-06,0.24833333333333338,0.23,0.09,0.62,0.09032788597175839,0.53,-0.00320631035333536,0.0020706204800332324,0.0015476190476190472,0,0,0.02,0.003932177277360417,0.02,-0.0007257944534408946,0.00028565683629487815,0.4547619047619048,0.45,0.17,0.75,0.11238196125455144,0.58,-9.056763116838836E-07,3.8375770392396475E-08,0.23142857142857148,0.235,0.07,0.37,0.06539518798998058,0.3,0.020647966392769182,0.024808250674702312,0.019404761904761918,0.02,0.01,0.05,0.01061795317870706,0.04,-0.008272594022199159,0.007327379938871951,inattentive
0.038703703703703726,0.04,0.02,0.06,0.01054905582861194,0.039999999999999994,-0.10321630546247267,0.18300473768703965,0,0,0,0,0,0,0,0,0.23333333333333334,0.23,0.11,0.42,0.06377042156569664,0.31,-0.13396451751849,0.2590901877122726,0.00037037037037037035,0,0,0.01,0.001888525745775105,0.01,-0.0001396838569360286,2.739425816348896E-05,0.36074074074074053,0.34,0.2,0.63,0.08687692128121918,0.43,0.29769175164934825,0.7513119939292529,0.3516666666666666,0.36,0.21,0.48,0.05993051532121734,0.27,-0.02017500379364151,0.0207594616410843,0.012037037037037044,0.01,0,0.03,0.004860890647558031,0.03,-0.2812013991556362,0.6963398072333659,inattentive
0.032410714285714265,0.03,0.01,0.07,0.010285698784710536,0.060000000000000005,0.0035866027795082695,0.002646368886263827,0,0,0,0,0,0,0,0,0.13848214285714283,0.125,0.06,0.3,0.04771960179431679,0.24,0.03005626593722997,0.0450456343456441,0.0034821428571428586,0,0,0.02,0.004947911072320506,0.02,0.020409427990196433,0.026885231780275905,0.6035714285714286,0.615,0.33,0.78,0.09395912050743456,0.45,-0.06658561439429586,0.13009079151288994,0.2124107142857143,0.21,0.12,0.36,0.052444622761849025,0.24,0.057528824176345555,0.10704999986073604,0.009375000000000007,0.01,0,0.02,0.003349107023841258,0.02,5.802764576839219E-05,1.0828939877725373E-05,inattentive
