angry-mean,angry-median,angry-min,angry-max,angry-sd,angry-range,angry-skewness,angry-kurtosis,disgust-mean,disgust-median,disgust-min,disgust-max,disgust-sd,disgust-range,disgust-skewness,disgust-kurtosis,fear-mean,fear-median,fear-min,fear-max,fear-sd,fear-range,fear-skewness,fear-kurtosis,happy-mean,happy-median,happy-min,happy-max,happy-sd,happy-range,happy-skewness,happy-kurtosis,neutral-mean,neutral-median,neutral-min,neutral-max,neutral-sd,neutral-range,neutral-skewness,neutral-kurtosis,sad-mean,sad-median,sad-min,sad-max,sad-sd,sad-range,sad-skewness,sad-kurtosis,surprise-mean,surprise-median,surprise-min,surprise-max,surprise-sd,surprise-range,surprise-skewness,surprise-kurtosis,participantTemp-mean,participantTemp-median,participantTemp-min,participantTemp-max,participantTemp-sd,participantTemp-range,participantTemp-skewness,participantTemp-kurtosis,class
0.04887788778877876,0.05,0.03,0.11,0.01444444025514446,0.08,0.03301128374060167,0.07112638902331724,0,0,0,0,0,0,0,0,0.42036303630363053,0.43,0.18,0.6,0.08142825844845988,0.42,-0.04216768917309141,0.0985796515589022,0.006138613861386143,0.01,0,0.02,0.005002368487812602,0.02,-0.006098756290293314,0.007484036810167307,0.2907260726072606,0.28,0.16,0.61,0.07434733097999903,0.44999999999999996,0.13997090273397322,0.4881251982308194,0.2138943894389439,0.2,0.1,0.45,0.05005622648687936,0.35,-0.021782211828524047,0.04085860289139251,0.019999999999999886,0.02,0,0.06,0.008205286873307207,0.06,-0.005974149179671235,0.007280853517877356,34.625049504950475,34.73,33.35,34.87,0.2920021602243082,1.519999999999996,-0.27477696312666616,1.1998343797775932,attentive
0.04937086092715231,0.05,0.02,0.09,0.01306890343552775,0.06999999999999999,-0.0012207144560963624,0.0008752949668865196,0,0,0,0,0,0,0,0,0.3846026490066226,0.38,0.21,0.57,0.06968477552523672,0.36,-0.0040629557009110185,0.004349691246041959,0.014105960264900609,0.01,0,0.07,0.011084953298990747,0.07,0.00976100054440685,0.013995704476378304,0.3202317880794704,0.31,0.17,0.58,0.09084744097972361,0.4099999999999999,0.009650724616485978,0.013785278525328414,0.2157284768211924,0.2,0.11,0.39,0.05826946240247382,0.28,-0.0028966868130935472,0.002770369542913168,0.016655629139072745,0.01,0,0.05,0.008519977581054284,0.05,-0.0015785016654884625,0.0012330926438423606,34.61913907284769,34.72,33.19,34.87,0.3133602129225228,1.6799999999999997,0.00036948074742378643,0.0001778790217220861,attentive
0.053521126760563385,0.05,0.03,0.12,0.014926919774075223,0.09,0.051391975239179044,0.12559331587821995,0,0,0,0,0,0,0,0,0.4106338028169017,0.42,0.16,0.6,0.09318854723753775,0.43999999999999995,-0.014871725354729883,0.024039268891286235,0.010387323943661948,0.01,0,0.09,0.014614457722709483,0.09,-6.554756750579571E-08,1.737193594555461E-09,0.34049295774647886,0.32,0.16,0.71,0.10721393293408925,0.5499999999999999,0.022688337177209195,0.0422191679756614,0.16137323943661983,0.17,0.06,0.24,0.036024465308643464,0.18,-0.027383897168151865,0.05425416956351979,0.022781690140845003,0.02,0,0.05,0.00998281353915359,0.05,-0.007390735106004445,0.009462871931596102,34.54169014084505,34.67,33.13,34.79,0.3657386348989219,1.6599999999999966,1.6329852701474655E-06,1.2640060028867867E-07,attentive
0.06721649484536095,0.06,0.03,0.15,0.019900556971668364,0.12,-0.00879038495267918,0.01202194828486121,0,0,0,0,0,0,0,0,0.3410652920962198,0.34,0.15,0.49,0.058584968089801535,0.33999999999999997,-0.0011835133654468826,0.0008295868997890068,0.008419243986254267,0.01,0,0.03,0.004415239242982545,0.03,-0.02382668228536134,0.045434152149796105,0.3758762886597939,0.35,0.25,0.69,0.08750948002433642,0.43999999999999995,0.0004405120627041607,0.00022211338807214616,0.20044673539518884,0.22,0.05,0.3,0.055098846645946095,0.25,0.0005302685541885935,0.00028441914572633183,0.00975945017182126,0.01,0,0.04,0.0053352106378214,0.04,3.149687399748851E-07,1.4201065604707118E-08,34.57075601374564,34.67,33.11,34.77,0.3207220894852208,1.6600000000000037,0.00017661592103597392,6.566553147030876E-05,attentive
0.04197952218430017,0.04,0.02,0.08,0.012938800173986006,0.06,-0.0167303529676073,0.028420344951460296,0,0,0,0,0,0,0,0,0.35068259385665546,0.35,0.19,0.48,0.06014384013263449,0.29,1.268948503098477E-05,1.965838654845417E-06,0.0038907849829351564,0,0,0.01,0.004875411987300951,0.01,-0.001734643009120536,0.0013843184921026495,0.42549488054607487,0.43,0.26,0.64,0.07355092132936679,0.38,-3.1910435066751706E-05,6.722531418993634E-06,0.1522525597269625,0.15,0.1,0.23,0.027032612751098792,0.13,-0.00031779626965869784,0.00014404148836263709,0.024368600682593767,0.02,0.01,0.06,0.009385231141049276,0.049999999999999996,0.18676525953293746,0.7090616566629498,34.4758703071672,34.59,33.39,34.73,0.27861372499061887,1.3399999999999963,0.0003808023760934657,0.0001833251600836857,attentive
0.028854166666666632,0.03,0.01,0.08,0.009704286531390827,0.07,5.71585279025705E-06,6.748991421798417E-07,0,0,0,0,0,0,0,0,0.34649305555555565,0.35,0.15,0.49,0.059235815991840086,0.33999999999999997,-0.0003106351069590683,0.00013893069603879908,0.00465277777777778,0,0,0.04,0.006499272870060621,0.04,0.0019337391869981232,0.00159096769122141,0.4217708333333335,0.42,0.22,0.68,0.06691092947074412,0.4600000000000001,0.0006475910195335967,0.00036999732649672674,0.17180555555555546,0.17,0.1,0.29,0.035990986097173175,0.18999999999999997,4.0981214088385515E-05,9.330621873112242E-06,0.024548611111110986,0.02,0,0.07,0.010983149885361733,0.07,-0.008070331729552398,0.010690204458322437,34.43749999999998,34.57,33.19,34.67,0.2961735133329783,1.480000000000004,-0.024426793353424077,0.04680433801142399,attentive
0.03770034843205571,0.04,0.02,0.09,0.012753660397592992,0.06999999999999999,-0.000766910508490505,0.000463041820738496,0,0,0,0,0,0,0,0,0.3076655052264805,0.33,0.09,0.56,0.10187332245260383,0.4700000000000001,3.671682256530766E-05,8.049719611988044E-06,0.002822299651567946,0,0,0.01,0.004500846719500561,0.01,0.014131602259062792,0.02253629434197522,0.49703832752613253,0.49,0.27,0.75,0.10316561865497702,0.48,-0.00033026971977911696,0.0001505863625253862,0.12463414634146334,0.12,0.06,0.2,0.02338412646674514,0.14,0.004447368315014323,0.004824268035186021,0.028606271777003388,0.03,0.01,0.07,0.011206411291961604,0.060000000000000005,6.702745257073905E-06,8.336125627515996E-07,34.38240418118465,34.55,33.21,34.67,0.35557403711606905,1.4600000000000009,0.0011764077977959703,0.0008191645664528168,attentive
0.039551724137931094,0.03,0.02,0.09,0.02015814408345716,0.06999999999999999,3.792158054477638E-08,8.432983284247722E-10,0,0,0,0,0,0,0,0,0.32713793103448235,0.32,0.15,0.57,0.07056727000330516,0.41999999999999993,2.3005534937854633E-07,9.330590169873671E-09,0.007896551724137918,0.01,0,0.05,0.009758620689655176,0.05,3.4532832376291E-05,7.443472703016834E-06,0.44948275862068976,0.46,0.13,0.62,0.08805606391606438,0.49,0.0011193388169846688,0.0007692746457218701,0.14806896551724133,0.15,0.08,0.24,0.027223127888493917,0.15999999999999998,-0.018983761083784058,0.03352038607252226,0.026620689655172305,0.02,0.01,0.07,0.012245798133979233,0.060000000000000005,-0.008621599309049021,0.011701722082886229,34.40868965517243,34.53,33.11,34.69,0.3285028844095565,1.5799999999999983,0.0005797652647052801,0.0003199893975107674,attentive
0.03331058020477804,0.03,0.01,0.07,0.012623281108460924,0.060000000000000005,-6.156416031708348E-05,1.614580937541746E-05,0,0,0,0,0,0,0,0,0.2931058020477816,0.3,0.11,0.46,0.07388935830070864,0.35000000000000003,-2.534591714489312E-07,1.065368588682911E-08,0.0005802047781569966,0,0,0.01,0.002337821677753429,0.01,-5.217255897107596E-05,1.2948279285691792E-05,0.5151194539249145,0.51,0.29,0.78,0.09520806780124162,0.49000000000000005,4.597443244680809E-07,2.3567365772086968E-08,0.12665529010238918,0.13,0.05,0.22,0.024166811099196273,0.16999999999999998,0.0005746478002095724,0.00031731568371269327,0.02894197952218427,0.03,0.01,0.08,0.012166649101034497,0.07,-0.0013549411866091688,0.0009958252468539647,34.32563139931736,34.49,33.09,34.65,0.34979861681353586,1.5599999999999952,-0.06531192440630144,0.17469447930079043,attentive
0.051689189189189216,0.04,0.02,0.15,0.02856686119968461,0.13,-6.984826048499134E-07,4.130202673306723E-08,0,0,0,0,0,0,0,0,0.23043918918918918,0.24,0.08,0.41,0.0775434251792617,0.32999999999999996,-6.186775237864694E-05,1.630733608495876E-05,0.0039189189189189205,0,0,0.06,0.006890566910260533,0.06,0.0023221261453309394,0.0020493288221653436,0.5694256756756755,0.56,0.38,0.8,0.09621910463892515,0.42000000000000004,0.00010839143339108979,3.4442170823702805E-05,0.11746621621621618,0.12,0.05,0.21,0.034553115309257885,0.15999999999999998,-3.4083826695896735E-05,7.36481261703843E-06,0.025472972972972827,0.02,0.01,0.05,0.010769982023339383,0.04,-0.0004433362711912373,0.00022528983102386503,34.33641891891884,34.47,33.05,34.67,0.333224439694393,1.6200000000000045,0.0011636188346460293,0.0008156644981151278,attentive
